,pid
1249482,553453
1379466,616448
591344,253916
1849445,816807
162533,68300
1864853,822593
5737,1992
1971974,871983
1903968,840115
1173455,517320
1539634,686522
1051435,461289
393699,167674
674854,293395
1110455,488031
2020353,895705
1414383,633053
316804,133367
2226965,986457
1096644,482021
1169972,515619
1298536,577164
147084,61825
1373189,613291
449737,191001
160258,67278
274505,114197
1198635,529442
1617996,721301
1301326,578624
164769,69259
1561508,696361
1843743,814817
53222,23407
416567,177489
1360953,606422
1292548,574170
1847661,816320
1629719,726970
285385,119661
973347,427297
2103529,928869
1536603,685188
1092593,480348
1018196,445625
511501,219494
2091533,924959
962782,422585
1506955,673863
1101338,484544
819400,355300
169544,71604
338338,143120
1516736,677839
852292,370650
183163,77566
407486,173686
961958,422158
2000771,885285
2194760,971686
1753908,776455
1629114,726805
1188949,524667
2173751,961070
167739,70719
1817997,803187
465499,197446
468537,198736
200502,84530
1829576,807917
1857994,820542
1989390,880516
1544849,688491
173964,73715
305424,128145
2089577,924465
1021013,446922
487110,207841
337380,142718
1768048,783511
685517,298152
1577924,703372
719494,313333
1867336,823620
1405161,628024
234047,98175
1839310,812132
1121690,491542
177275,75266
1739500,770330
1332217,593088
1740568,770879
1694652,753308
13598,5583
354135,149913
1826873,806947
1047298,458787
1289308,572665
1123602,492249
312024,131316
1661494,739295
569388,244941
1277842,566962
1449025,648449
1641941,731368
1608686,716890
1587469,708314
1316455,585566
464839,197178
924194,403427
1022725,447485
2211028,979192
649127,281476
197519,82641
362859,154510
705777,307730
2244400,995320
1470257,656628
867984,378309
1699028,755164
1962416,867304
933914,408522
744761,324226
1685916,749623
1969133,871016
1064251,467012
2187335,967038
398730,169796
1351977,602197
1062741,466328
578991,248961
1826106,806742
1412715,632375
999380,438199
825906,358391
895518,390134
734368,320000
1511045,675898
269167,112136
1594600,711010
2217082,982080
98555,42028
907526,395711
2039500,903226
1679666,747038
1247365,552505
919599,401424
1475120,658938
1909573,842451
1800495,796178
263329,109895
1427181,638832
1339234,596338
1521036,679378
522315,224069
1438852,644213
2110232,931702
1452384,649700
2253992,999129
2092263,925061
2020228,895622
976643,428083
488649,208366
1079025,473814
2158480,953302
958603,420124
213474,89892
92867,39869
418348,178478
1524367,680487
2124514,938504
50112,22105
180632,76727
1522962,680111
640249,277480
570856,245485
751405,326552
970400,425889
1673426,744796
1358550,605282
782922,340919
585200,251621
1691539,752477
21070,8877
1383788,618336
388179,165213
1966362,869623
2204915,975953
121824,51766
537540,231530
1471198,657102
942221,412068
708242,309029
482655,205788
523326,224809
356978,151366
464481,196840
1450388,648860
1149296,504962
742287,323332
2165720,957511
130289,54759
1352659,602474
1781439,788100
1107251,487008
1804286,797959
841204,365250
1353620,602781
1371760,612659
61362,27179
951592,416883
1727990,766632
1409347,630213
701890,305957
1707182,758736
1807482,799770
1074940,472198
1655184,736982
1108803,487627
186216,78469
495242,211912
1695797,753525
347187,146849
406337,173186
692084,300601
316678,133315
1284090,570300
804387,349571
1807356,799708
1517349,677977
1143565,502358
846175,367962
1185728,522725
881611,384391
722268,314141
537114,231449
1796456,794512
1254905,556560
490465,209852
2185960,966572
809590,351976
497626,213313
662479,287824
1079762,474431
2210073,978570
390134,166322
198734,83602
1063789,466649
1860060,821202
1221110,541292
1294640,575248
382392,163196
1764002,781938
1329553,591660
2052483,908600
1737523,769815
73670,31809
659727,286450
485775,207184
826466,358806
351292,148768
1061737,465850
1272166,564741
2097713,927001
1711548,761010
641111,277651
1883818,831155
1500524,670058
800308,347843
1826210,806779
901630,393282
757414,329640
163896,68766
1290608,573525
614646,264146
1851662,817630
1654120,736189
1976370,874309
63678,27824
2137227,943797
364348,155234
2134682,942683
811440,352534
1882986,830840
1797942,795044
850043,369815
36364,16445
2161853,955376
1166307,514018
1771877,784753
954566,417869
675722,294131
321512,136741
1941686,858333
2066845,914529
1563833,697587
1932385,854368
794530,345730
192034,80697
1956034,864583
1592512,710289
1247821,552643
2129977,940832
384307,163728
760752,331570
882917,384890
1878170,829044
1608395,716755
1860961,821482
964148,423021
1014486,444112
1969475,871094
1052073,461750
828671,359420
1337582,595631
1185298,522604
1544097,688300
921002,401990
1517687,678157
1662519,739758
303208,127396
1673886,745029
1954309,863881
2239421,992445
442137,187317
528718,227253
2044982,905579
1286329,571333
355552,150604
1573740,701688
757154,329496
1408761,629918
1401967,626870
1556543,693856
1849190,816755
1790061,791655
1509596,675410
722389,314149
1939900,857323
1453607,650238
2000547,885239
1978803,875141
1691268,752386
1717671,763282
823734,357581
1279088,567984
1031837,451936
2087409,923607
291736,121954
1492987,666319
288439,120936
51717,22704
1495034,667133
1087345,478678
2032997,900046
714750,311562
1225860,543577
1312651,583939
563422,242310
279619,116994
1207418,534060
543667,233810
1832388,809094
118125,50075
2002179,885847
1979993,875522
1936452,855791
1300784,578202
723950,314897
1854593,819061
927395,405412
1200103,530390
1160434,511130
1696332,753800
2071178,916796
829926,359879
453010,192197
1028896,450238
1703978,757306
1712249,761210
1830613,808340
456057,193563
388281,165319
1332327,593097
590295,253562
1111227,488460
1943117,858855
1670218,743331
382496,163221
1697348,754156
906836,395442
242480,101778
2128332,940169
557674,239528
96773,41408
1294882,575502
1758510,778741
1245640,552115
385930,164345
1648343,734240
1204301,532725
725257,315910
508524,218342
178506,75855
1039707,455092
710703,309835
1296917,576789
1125024,493406
721895,313986
970252,425814
2167394,958344
1730795,767620
1872698,826718
1599692,712992
1623255,723473
798674,347414
1225117,543340
1693285,753034
1269326,563327
543439,233703
1912143,843213
2015174,892515
1377726,615774
1681921,747748
1237915,549020
642421,278123
2052725,908627
1443896,646242
308990,130111
822265,356468
2181481,964354
1364721,608615
1429339,639922
2200004,974249
1556773,694049
1540417,686904
1755567,777285
43939,20175
1339349,596351
1560223,695452
1097614,482400
29546,12755
300800,126618
1964169,868070
168904,71295
1144474,503026
748369,325442
1104014,485744
2189154,968165
1045319,457964
1070587,470370
280492,117703
2114261,933989
1890136,833919
583667,250906
478660,203910
490165,209627
143135,60321
2212804,980022
835900,362570
368069,157328
2190163,969015
898657,391615
2238271,992006
1893561,835321
76151,32534
789984,344030
1644289,732233
613057,263428
1067218,468360
402355,171240
1113595,489440
480132,204496
2053913,908988
442614,187581
394077,167933
1384383,618777
58712,25706
1220517,541107
582855,250460
1970466,871435
587403,252242
1383612,618304
618496,266223
156555,65759
846554,368316
740171,322729
2017332,893638
1782231,788333
1910876,842843
1489781,664964
1370236,611810
2015062,892456
2131213,941399
82597,35081
1393614,622751
1008389,441351
1931495,853572
549128,235946
168411,70981
558590,240252
1022839,447522
1642221,731465
73328,31746
375399,160210
1425264,638031
726070,316369
396526,168913
1807592,799780
2166656,957844
265820,110977
1161148,511434
1751191,775599
435732,184615
552445,237369
1926378,850213
543543,233790
1815300,802487
194209,81564
1138160,500658
267444,111569
1473281,657998
457184,194221
328306,139097
1316785,585769
1054099,462392
1020903,446901
2174459,961257
275181,114453
1013188,443464
770356,335713
1402103,626952
513277,220136
301779,126947
1719032,763711
1498380,669213
1239475,549524
1504355,672082
784225,341877
2018042,894402
790729,344384
772005,336174
1217781,538899
1223355,542580
1800359,796117
826713,358886
1917775,846234
161086,67702
1292258,573916
1093674,480642
16165,6414
489919,209592
2184153,966181
217787,91348
85746,36254
1209881,535294
1079398,474162
57413,25012
419038,178657
1901354,838960
124780,52868
1147014,504145
1202084,531551
2005733,888235
603761,259840
2228806,987462
2161453,955072
2191798,969882
1096812,482054
727332,316966
323564,137295
1076728,473022
994572,436119
1500785,670135
1027096,449488
1222115,541574
2095994,926292
1640775,730899
851614,370405
237019,99185
1548923,691009
1657841,738084
492256,210703
1113189,489409
2102551,928709
43420,19950
80861,34349
885132,386311
1954423,863898
14128,5743
125101,53137
295497,124521
1157794,509582
2065674,914103
1434785,642260
70034,30307
988793,433235
1717560,763277
1514836,677180
330682,139978
2227253,986529
465376,197441
1244781,551713
2123184,937884
1487792,664346
1405632,628149
708105,308938
375871,160449
876005,381746
464733,197092
419540,178787
2086306,922946
2023896,896576
802686,348933
377312,161261
1933246,854584
1048081,459027
2212554,979890
1862426,821934
777217,338346
1325597,590205
327840,138950
1124162,492690
1255061,556567
1934500,855099
330793,140038
2213962,980801
1563216,697186
832107,360866
1166750,514230
233312,97814
162025,68033
1088633,478935
1473556,658100
1875428,827763
2108135,930718
224321,94560
1655406,737087
1431715,641011
1750473,775376
2170241,959459
1172445,516787
2117163,935468
539286,232160
1762840,781342
2038495,902994
2104804,929457
427754,181811
63272,27710
933435,408242
1459567,652706
1265953,561736
1626892,725028
1331465,592847
345240,146118
131135,55030
129887,54588
257249,108081
2241477,993801
1891993,834737
938381,410356
1509156,675323
1481289,661775
988296,433039
1857631,820444
1408075,629525
605954,260687
2052933,908734
1333723,593911
124251,52700
270528,112715
353391,149466
497313,213129
2171647,960111
2206539,976666
648811,281324
21669,9038
2154002,951131
1514389,677008
626286,270042
1477668,660295
824971,358020
1206586,533726
100733,42503
1982633,876937
566895,244170
1851952,817699
269868,112446
1611646,718187
1046834,458542
175638,74426
1762944,781366
1662380,739756
97243,41487
2217735,982282
1532585,683666
566472,243971
913404,398066
27724,12229
1265778,561605
2239778,992754
1023582,447835
216822,91090
1182026,521534
1403582,627271
937239,409933
507261,217993
406813,173371
590139,253450
1786434,789958
976146,427968
1636838,729694
1573846,701794
942619,412175
1432965,641597
1174631,518214
188425,79366
2157213,952543
1614539,719212
1201729,531439
1375573,614519
1166179,513959
1801828,796865
1010907,442424
2028018,898117
1888620,833221
1953700,863614
1298773,577358
871382,380307
335664,142065
1393110,622559
1675732,745467
578815,248924
1475762,659357
697172,303303
1657604,738038
1216093,537951
57298,25000
1279296,568172
1405938,628590
2243127,994692
844874,367281
1271735,564631
891870,388950
1944546,859325
1234613,547585
332455,140772
535733,230840
779713,339992
1402954,627136
93313,39950
655407,284327
854237,371745
223189,94193
1218186,538990
714018,311328
425758,180967
1476453,659648
429045,182332
1263456,560377
1462118,653694
1587729,708503
580821,249716
2238732,992280
1184474,522362
430535,182871
1158265,510246
1458817,652616
419998,178927
383074,163392
736459,321186
637399,276175
1410721,630959
2227972,987057
950650,416597
574517,246658
2057815,911030
1603136,714706
1729023,767105
344047,145717
253084,106360
2072501,917495
1706030,758128
1212712,536287
628899,271931
1262484,560158
1892353,834800
1399441,625725
555290,238257
569617,245011
748624,325507
1697699,754264
545013,234191
1829348,807852
1109029,487674
1171874,516364
1986892,879131
1232011,546916
1895637,836300
606201,260835
440608,186777
416827,177524
2039229,903138
544709,234100
992630,435112
863408,377001
31228,13949
2010913,890381
793490,345236
1409869,630589
1657426,738037
209547,88122
1090526,479658
1820557,804460
971939,426665
357563,151533
634234,273964
72591,31292
2133446,942184
39687,17794
1452853,650055
789770,343984
522963,224574
832786,361322
1447091,647271
1839090,812013
1289876,572896
2245433,995900
1530591,682795
1165744,513553
1232734,546987
309249,130241
2190694,969194
497085,213068
1609026,717023
1855350,819488
2039626,903367
1224250,543029
614544,264133
1218556,539071
407039,173451
489391,208741
1241534,550391
2200785,974522
1173825,517581
1203428,532392
1026978,449272
1387372,619748
1302711,579243
981109,429950
611270,262777
1741061,771228
1880646,830128
1214775,537349
1739910,770601
1990401,880902
1150275,505237
784071,341672
1017026,444995
74777,32150
872084,380430
857962,374059
647171,280739
744431,324116
527845,226750
1691021,752350
1759408,779664
1188032,524139
632929,273624
1170833,515849
1722019,764559
193891,81527
1955577,864376
2247421,996599
2242842,994576
1473428,658045
756141,328822
1894516,835661
2007063,888609
2024395,896703
1873814,827351
2083822,922208
1100486,483776
883971,385725
812715,352898
252733,106046
1219884,540142
911901,397469
1725886,765985
1664793,740825
437762,185669
1491918,666070
582284,250279
1063491,466474
1791040,791987
743126,323662
2040537,903440
2193052,970626
54057,23858
417461,177824
1230330,545942
1225650,543548
522009,223829
2227833,986958
2012545,891456
1070273,470148
1059988,464913
220042,92601
382048,163109
625262,269610
198262,83359
1858996,820760
926555,404778
1665194,740931
197118,82602
926667,404868
896260,390406
2113411,933577
2163465,956073
1916100,845390
391977,167312
1938528,856670
645298,279521
1513555,676794
1970595,871456
945884,414011
1700585,755907
59390,25824
775571,337693
91056,39160
123871,52578
920730,401956
1319876,586981
2054602,909090
1585205,707508
289582,121295
814731,353943
1121284,491492
2198463,973524
1273441,565018
1285007,570640
961015,421665
233417,97926
520577,223144
179142,76072
318712,134335
911800,397468
1296513,576695
1716980,762979
1270879,564224
1109918,487986
600754,258409
565759,243398
1059591,464630
1002493,438996
1112101,489102
1549470,691240
1037768,454474
1825649,806587
611420,262796
814264,353662
898073,391387
730253,318187
638836,276867
1047925,459023
1616154,720569
657840,285508
1535189,684742
41616,19167
735512,320656
1121570,491523
1793939,793493
2133844,942278
810742,352324
1919423,847097
558190,240068
1981436,876322
1137332,499699
901515,393224
1471940,657681
1845620,815487
1119415,491202
716988,312206
1641839,731342
577203,248275
62447,27397
819110,355177
1352299,602317
89592,38150
2198603,973553
709632,309640
1546523,689417
2034482,900695
2147347,948083
